Date,Open,High,Low,Close,Adj Close,Volume
2017-04-11,0.380000,0.381250,0.367500,0.368750,0.305167,1522000
2017-04-12,0.365000,0.373750,0.365000,0.367500,0.304133,299200
2017-04-13,0.372500,0.375000,0.362500,0.363750,0.301029,887200
2017-04-17,0.368750,0.368750,0.357500,0.357500,0.295857,1196800
2017-04-18,0.356250,0.366250,0.350000,0.363750,0.301029,1906400
2017-04-19,0.372500,0.382500,0.367500,0.372500,0.308271,2165200
2017-04-20,0.375000,0.375000,0.367500,0.370000,0.306202,772400
2017-04-21,0.372500,0.376250,0.368750,0.373750,0.309305,988400
2017-04-24,0.376250,0.392500,0.376250,0.392500,0.324822,2845200
2017-04-25,0.415000,0.560000,0.415000,0.555000,0.459303,11179600
2017-04-26,0.590000,0.682500,0.575000,0.657500,0.544129,15697600
2017-04-27,0.662500,0.697500,0.625000,0.662500,0.548267,4623600
2017-04-28,0.652500,0.655000,0.632500,0.642500,0.531715,1540000
2017-05-02,0.635000,0.635000,0.580000,0.625000,0.517233,3513600
2017-05-03,0.607500,0.617500,0.600000,0.600000,0.496543,660400
2017-05-04,0.595000,0.620000,0.585000,0.597500,0.494474,2025200
2017-05-05,0.595000,0.610000,0.590000,0.590000,0.488267,1191600
2017-05-08,0.582500,0.605000,0.582500,0.595000,0.492405,1205600
2017-05-09,0.600000,0.670000,0.597500,0.655000,0.542060,6546400
2017-05-11,0.657500,0.665000,0.630000,0.635000,0.525508,1636800
2017-05-12,0.620000,0.637500,0.612500,0.615000,0.508957,698000
2017-05-15,0.612500,0.632500,0.612500,0.620000,0.513095,946400
2017-05-16,0.622500,0.622500,0.605000,0.605000,0.500681,509200
2017-05-17,0.605000,0.617500,0.605000,0.610000,0.504819,654800
2017-05-18,0.595000,0.620000,0.590000,0.612500,0.509603,1266800
2017-05-19,0.615000,0.650000,0.610000,0.650000,0.540803,2514000
2017-05-22,0.652500,0.670000,0.647500,0.652500,0.542883,2786000
2017-05-23,0.650000,0.657500,0.632500,0.640000,0.532483,1284000
2017-05-24,0.650000,0.675000,0.645000,0.662500,0.551203,1695600
2017-05-25,0.670000,0.675000,0.655000,0.655000,0.544963,1590000
2017-05-26,0.660000,0.670000,0.657500,0.662500,0.551203,939600
2017-05-29,0.667500,0.705000,0.667500,0.690000,0.574083,3976000
2017-05-30,0.697500,0.697500,0.672500,0.682500,0.567843,1936400
2017-05-31,0.682500,0.690000,0.670000,0.672500,0.559523,1024400
2017-06-01,0.677500,0.690000,0.677500,0.682500,0.567843,681200
2017-06-02,0.682500,0.695000,0.677500,0.682500,0.567843,801200
2017-06-05,0.707500,0.717500,0.690000,0.692500,0.576163,5332800
2017-06-06,0.702500,0.702500,0.682500,0.687500,0.572003,13042000
2017-06-07,0.687500,0.692500,0.677500,0.680000,0.565763,1358400
2017-06-08,0.680000,0.687500,0.672500,0.675000,0.561603,714000
2017-06-09,0.675000,0.685000,0.675000,0.680000,0.565763,517200
2017-06-12,0.670000,0.670000,0.612500,0.617500,0.513763,6422000
2017-06-13,0.620000,0.637500,0.620000,0.627500,0.522083,2117200
2017-06-14,0.635000,0.647500,0.612500,0.617500,0.513763,2813600
2017-06-15,0.615000,0.615000,0.600000,0.605000,0.503363,1606800
2017-06-16,0.592500,0.610000,0.590000,0.595000,0.495043,2453600
2017-06-19,0.605000,0.617500,0.600000,0.607500,0.505443,1222000
2017-06-20,0.617500,0.625000,0.600000,0.600000,0.499203,1509600
2017-06-21,0.600000,0.602500,0.595000,0.597500,0.497123,618400
2017-06-22,0.600000,0.607500,0.590000,0.595000,0.495043,932800
2017-06-23,0.600000,0.600000,0.587500,0.592500,0.492963,375200
2017-06-27,0.592500,0.592500,0.580000,0.580000,0.482563,980000
2017-06-28,0.577500,0.580000,0.512500,0.517500,0.430563,7894800
2017-06-29,0.540000,0.555000,0.537500,0.542500,0.451363,3638400
2017-06-30,0.522500,0.542500,0.515000,0.535000,0.445123,2256800
2017-07-03,0.537500,0.547500,0.530000,0.542500,0.451363,927600
2017-07-04,0.542500,0.565000,0.542500,0.550000,0.457603,2440000
2017-07-05,0.560000,0.560000,0.547500,0.550000,0.457603,672000
2017-07-06,0.562500,0.605000,0.562500,0.585000,0.486723,3622400
2017-07-07,0.595000,0.595000,0.577500,0.580000,0.482563,876400
2017-07-10,0.595000,0.605000,0.592500,0.597500,0.497123,1329600
2017-07-11,0.605000,0.605000,0.592500,0.595000,0.495043,504000
2017-07-12,0.595000,0.602500,0.595000,0.597500,0.497123,563600
2017-07-13,0.602500,0.625000,0.602500,0.622500,0.517923,1758800
2017-07-14,0.622500,0.622500,0.615000,0.617500,0.513763,761200
2017-07-17,0.622500,0.640000,0.615000,0.640000,0.532483,1361600
2017-07-18,0.637500,0.657500,0.637500,0.652500,0.542883,1830000
2017-07-19,0.650000,0.670000,0.650000,0.667500,0.555363,1793600
2017-07-20,0.667500,0.667500,0.655000,0.660000,0.549123,1132800
2017-07-21,0.660000,0.660000,0.642500,0.650000,0.540803,969200
2017-07-24,0.640000,0.642500,0.630000,0.637500,0.530403,259200
2017-07-25,0.637500,0.637500,0.612500,0.627500,0.522083,880800
2017-07-26,0.627500,0.642500,0.625000,0.630000,0.524163,966400
2017-07-27,0.630000,0.647500,0.630000,0.632500,0.526243,971200
2017-07-28,0.640000,0.687500,0.632500,0.667500,0.555363,4913200
2017-07-31,0.677500,0.682500,0.670000,0.675000,0.561603,2398400
2017-08-01,0.675000,0.695000,0.675000,0.682500,0.567843,1777600
2017-08-02,0.685000,0.685000,0.680000,0.680000,0.565763,906800
2017-08-03,0.680000,0.700000,0.672500,0.700000,0.582403,3478000
2017-08-04,0.700000,0.717500,0.697500,0.712500,0.592803,4135600
2017-08-07,0.725000,0.740000,0.712500,0.715000,0.594884,4160800
2017-08-08,0.720000,0.730000,0.685000,0.692500,0.576163,8786000
2017-08-10,0.685000,0.690000,0.642500,0.675000,0.561603,6339600
2017-08-11,0.657500,0.667500,0.655000,0.665000,0.553283,2258800
2017-08-14,0.667500,0.667500,0.655000,0.657500,0.547043,971200
2017-08-15,0.660000,0.660000,0.630000,0.630000,0.524163,2079600
2017-08-16,0.637500,0.642500,0.622500,0.637500,0.530403,1108800
2017-08-17,0.645000,0.645000,0.625000,0.625000,0.520003,1164400
2017-08-18,0.612500,0.620000,0.600000,0.607500,0.505443,2444800
2017-08-21,0.612500,0.652500,0.612500,0.635000,0.528323,3199600
2017-08-22,0.630000,0.650000,0.630000,0.632500,0.526243,776400
2017-08-23,0.640000,0.657500,0.620000,0.635000,0.528323,2716000
2017-08-24,0.637500,0.637500,0.622500,0.627500,0.522083,679200
2017-08-25,0.625000,0.632500,0.625000,0.627500,0.522083,407600
2017-08-28,0.627500,0.630000,0.620000,0.622500,0.517923,410400
2017-08-29,0.617500,0.620000,0.615000,0.615000,0.511683,244000
2017-08-30,0.615000,0.627500,0.610000,0.610000,0.507523,754000
2017-08-31,0.615000,0.622500,0.612500,0.617500,0.513763,600000
2017-09-04,0.612500,0.612500,0.597500,0.607500,0.505443,710400
2017-09-05,0.610000,0.610000,0.602500,0.607500,0.505443,507200
2017-09-06,0.600000,0.605000,0.600000,0.600000,0.499203,392800
2017-09-07,0.602500,0.605000,0.570000,0.580000,0.482563,1963200
2017-09-08,0.582500,0.600000,0.572500,0.592500,0.492963,1094800
2017-09-11,0.590000,0.605000,0.587500,0.595000,0.495043,595600
2017-09-12,0.597500,0.605000,0.592500,0.595000,0.495043,713600
2017-09-13,0.595000,0.617500,0.595000,0.612500,0.509603,1929600
2017-09-14,0.610000,0.610000,0.597500,0.600000,0.499203,686800
2017-09-15,0.602500,0.612500,0.595000,0.597500,0.497123,680400
2017-09-18,0.600000,0.610000,0.600000,0.600000,0.499203,364000
2017-09-19,0.602500,0.605000,0.587500,0.592500,0.492963,827600
2017-09-20,0.595000,0.607500,0.592500,0.595000,0.495043,1020000
2017-09-21,0.597500,0.600000,0.592500,0.597500,0.497123,802400
2017-09-22,0.590000,0.600000,0.590000,0.595000,0.495043,650000
2017-09-25,0.597500,0.612500,0.597500,0.605000,0.503363,933600
2017-09-26,0.602500,0.610000,0.602500,0.602500,0.501283,746000
2017-09-27,0.605000,0.615000,0.605000,0.607500,0.505443,878400
2017-09-28,0.610000,0.635000,0.610000,0.627500,0.522083,2225200
2017-09-29,0.630000,0.635000,0.622500,0.635000,0.528323,670800
2017-10-02,0.637500,0.647500,0.637500,0.645000,0.536643,1254000
2017-10-03,0.647500,0.650000,0.637500,0.637500,0.530403,862000
2017-10-04,0.640000,0.642500,0.635000,0.640000,0.537755,255600
2017-10-05,0.640000,0.645000,0.640000,0.642500,0.539856,469200
2017-10-06,0.645000,0.645000,0.637500,0.640000,0.537755,263600
2017-10-09,0.635000,0.637500,0.632500,0.637500,0.535655,593600
2017-10-10,0.630000,0.637500,0.627500,0.632500,0.531453,436800
2017-10-11,0.632500,0.642500,0.632500,0.637500,0.535655,530000
2017-10-12,0.637500,0.640000,0.632500,0.632500,0.531453,318400
2017-10-13,0.635000,0.637500,0.635000,0.637500,0.535655,1588400
2017-10-16,0.695000,0.720000,0.692500,0.717500,0.602874,9290400
2017-10-17,0.750000,0.770000,0.750000,0.767500,0.644886,10551600
2017-10-19,0.772500,0.795000,0.740000,0.740000,0.621780,5995200
2017-10-20,0.750000,0.762500,0.740000,0.755000,0.634383,2226800
2017-10-23,0.762500,0.772500,0.755000,0.760000,0.638584,954000
2017-10-24,0.760000,0.767500,0.747500,0.750000,0.630182,1631600
2017-10-25,0.765000,0.765000,0.745000,0.755000,0.634383,1816800
2017-10-26,0.755000,0.760000,0.732500,0.732500,0.615478,3420400
2017-10-27,0.732500,0.745000,0.725000,0.740000,0.621780,2476400
2017-10-30,0.742500,0.755000,0.737500,0.745000,0.625981,2597200
2017-10-31,0.745000,0.785000,0.745000,0.782500,0.657490,5471600
2017-11-01,0.792500,0.792500,0.770000,0.785000,0.659590,2516000
2017-11-02,0.780000,0.795000,0.775000,0.787500,0.661691,2714400
2017-11-03,0.790000,0.855000,0.785000,0.847500,0.712106,12448800
2017-11-06,0.865000,0.872500,0.815000,0.870000,0.731011,6446400
2017-11-07,0.872500,0.875000,0.845000,0.860000,0.722609,2427200
2017-11-08,0.855000,0.857500,0.840000,0.842500,0.707904,2033200
2017-11-09,0.847500,0.847500,0.820000,0.832500,0.699502,1402800
2017-11-10,0.820000,0.852500,0.815000,0.845000,0.710005,2132400
2017-11-13,0.852500,0.862500,0.827500,0.830000,0.697401,1973200
2017-11-14,0.835000,0.847500,0.827500,0.827500,0.695301,955600
2017-11-15,0.827500,0.842500,0.825000,0.835000,0.701603,1174000
2017-11-16,0.827500,0.832500,0.820000,0.820000,0.688999,667600
2017-11-17,0.830000,0.835000,0.825000,0.830000,0.697401,650400
2017-11-20,0.825000,0.830000,0.820000,0.825000,0.693200,558800
2017-11-21,0.832500,0.832500,0.820000,0.820000,0.688999,948000
2017-11-22,0.820000,0.825000,0.802500,0.810000,0.686879,1507600
2017-11-23,0.807500,0.810000,0.790000,0.797500,0.676279,1687600
2017-11-24,0.800000,0.835000,0.797500,0.820000,0.695359,1158000
2017-11-27,0.827500,0.842500,0.825000,0.837500,0.710199,1857200
2017-11-28,0.827500,0.840000,0.827500,0.830000,0.703839,492000
2017-11-29,0.825000,0.830000,0.817500,0.830000,0.703839,856800
2017-11-30,0.822500,0.822500,0.790000,0.790000,0.669919,3609600
2017-12-01,0.810000,0.815000,0.795000,0.795000,0.674159,1206400
2017-12-04,0.795000,0.820000,0.795000,0.812500,0.688999,950000
2017-12-05,0.805000,0.805000,0.777500,0.785000,0.665679,1919200
2017-12-06,0.775000,0.775000,0.727500,0.740000,0.627519,4932800
2017-12-07,0.745000,0.750000,0.692500,0.695000,0.589359,5217600
2017-12-08,0.707500,0.735000,0.707500,0.722500,0.612679,2590400
2017-12-11,0.730000,0.750000,0.725000,0.747500,0.633879,2350400
2017-12-12,0.750000,0.770000,0.750000,0.767500,0.650839,3794400
2017-12-13,0.772500,0.772500,0.760000,0.765000,0.648719,1090800
2017-12-14,0.770000,0.770000,0.760000,0.767500,0.650839,604000
2017-12-15,0.770000,0.810000,0.770000,0.807500,0.684759,2008400
2017-12-18,0.812500,0.817500,0.800000,0.802500,0.680519,1110000
2017-12-19,0.802500,0.815000,0.787500,0.802500,0.680519,631200
2017-12-20,0.795000,0.810000,0.795000,0.807500,0.684759,550800
2017-12-21,0.807500,0.810000,0.797500,0.802500,0.680519,766800
2017-12-22,0.812500,0.815000,0.802500,0.802500,0.680519,1069600
2017-12-26,0.802500,0.812500,0.800000,0.810000,0.686879,576800
2017-12-27,0.805000,0.815000,0.802500,0.810000,0.686879,816400
2017-12-28,0.820000,0.835000,0.820000,0.832500,0.705959,1392400
2017-12-29,0.835000,0.842500,0.835000,0.837500,0.710199,1435600
2018-01-02,0.840000,0.845000,0.825000,0.825000,0.699599,2170400
2018-01-03,0.842500,0.845000,0.835000,0.842500,0.714439,1164000
2018-01-04,0.835000,0.835000,0.817500,0.822500,0.697479,2847200
2018-01-05,0.822500,0.832500,0.812500,0.832500,0.705959,848000
2018-01-08,0.832500,0.835000,0.825000,0.832500,0.705959,423200
2018-01-09,0.832500,0.832500,0.825000,0.827500,0.701719,482400
2018-01-10,0.827500,0.827500,0.815000,0.817500,0.693239,1160000
2018-01-11,0.820000,0.820000,0.807500,0.817500,0.693239,985200
2018-01-12,0.820000,0.820000,0.810000,0.815000,0.691119,382000
2018-01-15,0.817500,0.827500,0.810000,0.822500,0.697479,541200
2018-01-16,0.817500,0.827500,0.817500,0.825000,0.699599,426400
2018-01-17,0.825000,0.825000,0.815000,0.822500,0.697479,464800
2018-01-18,0.822500,0.830000,0.817500,0.827500,0.701719,785200
2018-01-19,0.825000,0.855000,0.825000,0.850000,0.720799,2672800
2018-01-22,0.850000,0.850000,0.850000,0.850000,0.720799,0
2018-01-23,0.987500,1.080000,0.987500,1.040000,0.881919,12753200
2018-01-24,1.075000,1.087500,1.052500,1.077500,0.913719,5889200
2018-01-25,1.082500,1.147500,1.082500,1.117500,0.947639,6760400
2018-01-26,1.125000,1.180000,1.107500,1.175000,0.996398,4897600
2018-01-29,1.210000,1.275000,1.202500,1.232500,1.045158,6194400
2018-01-30,1.240000,1.260000,1.190000,1.202500,1.019718,4082000
2018-01-31,1.180000,1.257500,1.180000,1.242500,1.053638,5981200
2018-02-01,1.242500,1.242500,1.242500,1.242500,1.053638,0
2018-02-02,1.300000,1.400000,1.295000,1.375000,1.165998,9456400
2018-02-05,1.325000,1.430000,1.320000,1.425000,1.208398,7606800
2018-02-06,1.375000,1.397500,1.257500,1.340000,1.136318,10673600
2018-02-07,1.400000,1.420000,1.340000,1.362500,1.155398,5510800
2018-02-08,1.375000,1.387500,1.355000,1.365000,1.157518,1709200
2018-02-09,1.310000,1.337500,1.307500,1.327500,1.125718,3426000
2018-02-12,1.350000,1.352500,1.275000,1.285000,1.089678,2144000
2018-02-13,1.312500,1.325000,1.292500,1.292500,1.096038,1860000
2018-02-14,1.297500,1.307500,1.277500,1.277500,1.083318,1513200
2018-02-15,1.290000,1.357500,1.287500,1.337500,1.134198,1723200
2018-02-19,1.345000,1.412500,1.345000,1.390000,1.178718,3087200
2018-02-20,1.395000,1.490000,1.362500,1.460000,1.238078,5284000
2018-02-21,1.457500,1.537500,1.457500,1.532500,1.299558,5571600
2018-02-22,1.537500,1.545000,1.487500,1.510000,1.280478,3182400
2018-02-23,1.532500,1.597500,1.532500,1.590000,1.348318,4379600
2018-02-26,1.727500,1.772500,1.492500,1.515000,1.284718,13496000
2018-02-27,1.560000,1.595000,1.505000,1.580000,1.339838,3127200
2018-02-28,1.570000,1.620000,1.550000,1.590000,1.348318,2474000
2018-03-01,1.580000,1.590000,1.552500,1.575000,1.335598,1580400
2018-03-02,1.562500,1.642500,1.552500,1.602500,1.358918,4036000
2018-03-05,1.602500,1.645000,1.590000,1.637500,1.388598,22371200
2018-03-06,1.650000,1.885000,1.650000,1.885000,1.598478,10720400
2018-03-07,1.875000,1.882500,1.772500,1.787500,1.515798,6935200
2018-03-08,1.765000,1.845000,1.762500,1.807500,1.532758,2558800
2018-03-09,1.802500,1.850000,1.802500,1.820000,1.543358,2302400
2018-03-12,1.865000,1.872500,1.832500,1.850000,1.568797,2362800
2018-03-13,1.847500,1.942500,1.837500,1.887500,1.600598,5204800
2018-03-14,1.890000,1.930000,1.862500,1.885000,1.598478,3282400
2018-03-15,1.875000,1.917500,1.875000,1.897500,1.609078,1601200
2018-03-16,1.912500,1.912500,1.867500,1.867500,1.583638,1978000
2018-03-19,1.880000,1.892500,1.832500,1.840000,1.560318,2426400
2018-03-20,1.815000,1.832500,1.765000,1.780000,1.509438,4712400
2018-03-21,1.795000,1.837500,1.787500,1.787500,1.515798,2275200
2018-03-22,1.797500,1.825000,1.752500,1.755000,1.488238,1859200
2018-03-23,1.700000,1.712500,1.625000,1.655000,1.403438,6652400
2018-03-26,1.627500,1.782500,1.625000,1.762500,1.494598,5102400
2018-03-27,1.807500,1.820000,1.760000,1.767500,1.498838,4514800
2018-03-28,1.722500,1.750000,1.682500,1.697500,1.439478,2087600
2018-03-29,1.720000,1.760000,1.712500,1.725000,1.462798,2538000
2018-04-02,1.730000,1.750000,1.692500,1.695000,1.437358,1230000
2018-04-03,1.620000,1.625000,1.492500,1.532500,1.299558,14810400
2018-04-04,1.560000,1.575000,1.302500,1.337500,1.134198,9225600
2018-04-05,1.450000,1.527500,1.412500,1.465000,1.242318,10896000
2018-04-06,1.427500,1.545000,1.400000,1.507500,1.278358,6884000
2018-04-09,1.495000,1.557500,1.487500,1.537500,1.303798,4283600
2018-04-10,1.530000,1.585000,1.520000,1.565000,1.327118,5956000
2018-04-11,1.595000,1.612500,1.567500,1.572500,1.333478,4346400
2018-04-12,1.590000,1.775000,1.590000,1.717500,1.456438,10430000
2018-04-13,1.760000,1.775000,1.717500,1.740000,1.475518,5773600
2018-04-16,1.740000,1.755000,1.720000,1.735000,1.471278,2176000
2018-04-17,1.745000,1.775000,1.740000,1.750000,1.483998,4295200
2018-04-18,1.770000,1.770000,1.745000,1.750000,1.483998,2024000
2018-04-19,1.750000,1.762500,1.747500,1.747500,1.481878,1587200
2018-04-20,1.725000,1.730000,1.645000,1.682500,1.426758,4241200
2018-04-23,1.672500,1.722500,1.650000,1.682500,1.426758,1812000
2018-04-24,1.687500,1.690000,1.650000,1.650000,1.399198,1851200
2018-04-25,1.607500,1.665000,1.550000,1.580000,1.339838,5826800
2018-04-26,1.575000,1.597500,1.462500,1.507500,1.278358,6057200
2018-04-27,1.572500,1.572500,1.517500,1.522500,1.291078,4130000
2018-04-30,1.525000,1.547500,1.500000,1.525000,1.293198,2303200
2018-05-02,1.527500,1.532500,1.370000,1.400000,1.187198,9208000
2018-05-03,1.362500,1.445000,1.352500,1.425000,1.208398,5066800
2018-05-04,1.425000,1.425000,1.382500,1.382500,1.172358,2615200
2018-05-07,1.405000,1.435000,1.370000,1.380000,1.170238,3876800
2018-05-08,1.380000,1.405000,1.362500,1.395000,1.182958,1724000
2018-05-09,1.407500,1.425000,1.392500,1.410000,1.195678,2470800
2018-05-10,1.417500,1.425000,1.392500,1.405000,1.191438,1768800
2018-05-11,1.405000,1.445000,1.402500,1.432500,1.214758,2434800
2018-05-14,1.447500,1.575000,1.437500,1.575000,1.335598,6314800
2018-05-15,1.592500,1.592500,1.532500,1.537500,1.303798,3240800
2018-05-16,1.517500,1.532500,1.502500,1.505000,1.276238,2222400
2018-05-17,1.502500,1.537500,1.442500,1.452500,1.231718,18884800
2018-05-18,1.460000,1.680000,1.450000,1.570000,1.393728,4283000
2018-05-21,1.610000,1.620000,1.520000,1.520000,1.349342,1223400
2018-05-22,1.540000,1.550000,1.480000,1.500000,1.331587,828200
2018-05-23,1.480000,1.490000,1.430000,1.490000,1.322710,1750900
2018-05-24,1.470000,1.490000,1.450000,1.470000,1.304955,618400
2018-05-25,1.460000,1.490000,1.430000,1.450000,1.287201,838500
2018-05-28,1.440000,1.480000,1.410000,1.440000,1.278324,885800
2018-05-30,1.420000,1.420000,1.380000,1.390000,1.233937,1057600
2018-05-31,1.410000,1.420000,1.380000,1.400000,1.242815,1071000
2018-06-01,1.390000,1.400000,1.360000,1.380000,1.225060,537400
2018-06-04,1.400000,1.420000,1.380000,1.420000,1.260569,1485100
2018-06-05,1.430000,1.460000,1.430000,1.430000,1.269446,1957000
2018-06-06,1.440000,1.440000,1.390000,1.410000,1.251692,1264000
2018-06-07,1.420000,1.430000,1.390000,1.400000,1.242815,1232600
2018-06-08,1.390000,1.400000,1.320000,1.330000,1.180674,2114500
2018-06-11,1.340000,1.350000,1.210000,1.240000,1.100779,3799600
2018-06-12,1.230000,1.280000,1.180000,1.250000,1.109656,3257700
2018-06-13,1.240000,1.250000,1.180000,1.180000,1.047515,3165700
2018-06-14,1.180000,1.200000,1.130000,1.170000,1.038638,2655600
2018-06-18,1.120000,1.130000,0.995000,1.000000,0.887725,7850500
2018-06-19,0.990000,1.070000,0.985000,1.060000,0.940988,5021600
2018-06-20,1.080000,1.100000,1.060000,1.080000,0.958743,3381800
2018-06-21,1.060000,1.080000,1.060000,1.070000,0.949866,2360500
2018-06-22,1.060000,1.170000,1.040000,1.150000,1.020884,5955400
2018-06-25,1.170000,1.170000,1.090000,1.110000,0.985374,4649900
2018-06-26,1.080000,1.120000,1.070000,1.120000,0.994252,3687900
2018-06-27,1.120000,1.150000,1.090000,1.090000,0.967620,3097500
2018-06-28,1.090000,1.120000,1.080000,1.110000,0.985374,1256900
2018-06-29,1.120000,1.140000,1.090000,1.130000,1.003129,2321400
2018-07-02,1.120000,1.120000,1.070000,1.070000,0.949866,2237800
2018-07-03,1.090000,1.090000,1.040000,1.070000,0.949866,1828500
2018-07-04,1.060000,1.060000,1.030000,1.040000,0.923234,1130700
2018-07-05,1.040000,1.070000,1.020000,1.050000,0.932111,1647800
2018-07-06,1.040000,1.040000,0.970000,0.985000,0.874409,5016800
2018-07-09,0.990000,1.010000,0.990000,0.995000,0.883286,2695100
2018-07-10,1.010000,1.040000,1.010000,1.020000,0.905479,5217400
2018-07-11,1.000000,1.020000,0.995000,1.010000,0.896602,2033800
2018-07-12,1.010000,1.060000,1.000000,1.040000,0.923234,4022500
2018-07-13,1.060000,1.100000,1.060000,1.090000,0.967620,3563100
2018-07-16,1.110000,1.150000,1.080000,1.150000,1.020884,4380800
2018-07-17,1.140000,1.140000,1.090000,1.100000,0.976497,2910400
2018-07-18,1.110000,1.120000,1.090000,1.090000,0.967620,1997300
2018-07-19,1.100000,1.110000,1.060000,1.080000,0.958743,1305600
2018-07-20,1.080000,1.110000,1.060000,1.100000,0.976497,2376700
2018-07-23,1.090000,1.110000,1.070000,1.110000,0.985374,3568400
2018-07-24,1.110000,1.210000,1.100000,1.210000,1.074147,10366000
2018-07-25,1.210000,1.240000,1.170000,1.190000,1.056393,4867900
2018-07-26,1.180000,1.220000,1.170000,1.190000,1.056393,2173300
2018-07-27,1.190000,1.210000,1.180000,1.210000,1.074147,1873100
2018-07-30,1.200000,1.210000,1.180000,1.190000,1.056393,2333500
2018-07-31,1.120000,1.120000,0.990000,0.995000,0.883286,22368900
2018-08-01,0.850000,0.850000,0.740000,0.750000,0.665794,33764100
2018-08-02,0.720000,0.770000,0.715000,0.735000,0.652478,10962900
2018-08-03,0.750000,0.765000,0.710000,0.710000,0.630285,12761200
2018-08-06,0.710000,0.710000,0.665000,0.670000,0.594776,20413900
2018-08-07,0.670000,0.720000,0.660000,0.700000,0.621407,20031700
2018-08-08,0.705000,0.710000,0.680000,0.685000,0.608091,6483100
2018-08-10,0.685000,0.690000,0.660000,0.665000,0.590337,5418800
2018-08-13,0.655000,0.670000,0.640000,0.650000,0.577021,7144000
2018-08-14,0.660000,0.710000,0.655000,0.705000,0.625846,14142800
2018-08-15,0.710000,0.785000,0.685000,0.755000,0.670232,33183100
2018-08-16,0.745000,0.810000,0.740000,0.800000,0.710180,29901400
2018-08-17,0.820000,0.870000,0.820000,0.865000,0.767882,24751300
2018-08-20,0.880000,0.990000,0.880000,0.990000,0.878848,32960600
2018-08-21,1.000000,1.050000,0.810000,0.820000,0.727934,44183300
2018-08-23,0.830000,0.885000,0.830000,0.845000,0.750127,16672200
2018-08-24,0.840000,0.845000,0.815000,0.830000,0.736812,4522500
2018-08-27,0.840000,0.865000,0.830000,0.835000,0.741250,8064400
2018-08-28,0.850000,0.850000,0.785000,0.800000,0.710180,10304700
2018-08-29,0.785000,0.795000,0.760000,0.770000,0.696610,8128900
2018-08-30,0.780000,0.795000,0.760000,0.765000,0.692086,6966800
2018-08-31,0.765000,0.775000,0.745000,0.750000,0.678516,5057400
2018-09-03,0.755000,0.760000,0.725000,0.740000,0.669469,5006500
2018-09-04,0.740000,0.835000,0.735000,0.825000,0.746367,28060600
2018-09-05,0.825000,0.865000,0.775000,0.785000,0.710180,25982500
2018-09-06,0.780000,0.795000,0.770000,0.795000,0.719227,6228600
2018-09-07,0.785000,0.795000,0.765000,0.785000,0.710180,5132000
2018-09-10,0.785000,0.790000,0.765000,0.770000,0.696610,3100800
2018-09-11,0.775000,0.780000,0.730000,0.740000,0.669469,6325800
2018-09-12,0.750000,0.765000,0.735000,0.745000,0.673992,9232400
2018-09-13,0.755000,0.775000,0.740000,0.745000,0.673992,8935400
2018-09-14,0.760000,0.765000,0.750000,0.750000,0.678516,3214700
2018-09-17,0.745000,0.745000,0.720000,0.730000,0.660422,6512700
2018-09-18,0.710000,0.720000,0.695000,0.710000,0.642328,7826900
2018-09-19,0.720000,0.750000,0.715000,0.730000,0.660422,13156100
2018-09-20,0.740000,0.740000,0.710000,0.730000,0.660422,6116800
2018-09-21,0.740000,0.755000,0.730000,0.735000,0.664945,11730000
2018-09-24,0.730000,0.730000,0.705000,0.715000,0.646852,4745600
2018-09-25,0.710000,0.730000,0.710000,0.715000,0.646852,4810200
2018-09-26,0.715000,0.740000,0.715000,0.725000,0.655899,11898200
2018-09-27,0.725000,0.745000,0.720000,0.725000,0.655899,12174900
2018-09-28,0.730000,0.775000,0.725000,0.760000,0.687563,26548400
2018-10-01,0.780000,0.820000,0.780000,0.820000,0.741844,28471100
2018-10-02,0.835000,0.840000,0.785000,0.785000,0.710180,26457000
2018-10-03,0.800000,0.845000,0.795000,0.845000,0.764461,22748000
2018-10-04,0.835000,0.835000,0.810000,0.825000,0.746367,15903800
2018-10-05,0.815000,0.820000,0.805000,0.810000,0.732797,9449900
2018-10-08,0.805000,0.810000,0.780000,0.785000,0.710180,7732100
2018-10-09,0.790000,0.805000,0.785000,0.795000,0.719227,7338100
2018-10-10,0.840000,0.855000,0.815000,0.820000,0.741844,30980500
2018-10-11,0.755000,0.795000,0.750000,0.790000,0.714703,15658200
2018-10-12,0.805000,0.840000,0.800000,0.830000,0.750891,17477000
2018-10-15,0.825000,0.835000,0.800000,0.805000,0.728274,8919900
2018-10-16,0.815000,0.830000,0.805000,0.815000,0.737321,4946100
2018-10-17,0.835000,0.840000,0.820000,0.820000,0.741844,11602200
2018-10-18,0.820000,0.825000,0.805000,0.820000,0.741844,5597900
2018-10-19,0.805000,0.830000,0.805000,0.805000,0.728274,7654700
2018-10-22,0.805000,0.825000,0.805000,0.815000,0.737321,6297600
2018-10-23,0.820000,0.820000,0.780000,0.790000,0.714703,9304600
2018-10-24,0.795000,0.805000,0.780000,0.780000,0.705656,5845100
2018-10-25,0.760000,0.800000,0.755000,0.790000,0.714703,6992500
2018-10-26,0.795000,0.805000,0.765000,0.770000,0.696610,5909200
2018-10-29,0.785000,0.790000,0.765000,0.765000,0.692086,3840800
2018-10-30,0.760000,0.775000,0.750000,0.755000,0.683039,4530300
